# s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
225.776445;-50.918254;-7.877082;2.642153;-0.091057;7.440238;-0.525063
225.976424;-51.092931;-7.779678;2.623543;-0.095040;7.426112;-0.538903
226.176403;-51.265615;-7.679037;2.604150;-0.099003;7.411585;-0.541598
226.376382;-51.436199;-7.575046;2.583978;-0.102926;7.396957;-0.544272
226.576361;-51.604576;-7.467590;2.563032;-0.106786;7.382228;-0.536221
226.776341;-51.770639;-7.356558;2.541322;-0.110558;7.367688;-0.518732
226.976320;-51.934280;-7.241834;2.518859;-0.114214;7.353595;-0.493069
227.176299;-52.095391;-7.123307;2.495660;-0.117725;7.340174;-0.460454
227.376278;-52.253820;-7.000900;2.471748;-0.121482;7.327618;-0.422060
227.576257;-52.409120;-6.874742;2.446764;-0.128310;7.316091;-0.379002
227.776236;-52.561261;-6.744524;2.420351;-0.135535;7.305723;-0.332340
227.976215;-52.709848;-6.610189;2.392445;-0.143149;7.296621;-0.283081
228.176194;-52.854488;-6.471680;2.362983;-0.151131;7.288858;-0.232187
228.376174;-52.994788;-6.328942;2.331906;-0.159446;7.282485;-0.179736
228.576153;-53.130356;-6.181919;2.299163;-0.168042;7.277548;-0.119783
228.776132;-53.260797;-6.030553;2.264707;-0.176842;7.274255;-0.052189
228.976111;-53.385720;-5.874790;2.228507;-0.185749;7.272821;0.000000
229.176090;-53.504729;-5.714572;2.190544;-0.194635;7.272821;0.000000
229.376069;-53.617415;-5.549873;2.150852;-0.201395;7.272821;0.000000
229.576048;-53.723392;-5.380902;2.111303;-0.195181;7.272821;0.000000
229.776028;-53.822798;-5.207779;2.072940;-0.189172;7.272821;0.000000
229.976007;-53.915682;-5.030852;2.035714;-0.183447;7.272821;0.000000
230.175986;-54.002095;-4.850470;1.999565;-0.178066;7.272821;-0.000000
230.375965;-54.082088;-4.666982;1.964426;-0.173081;7.272821;0.000000
230.575944;-54.155712;-4.480738;1.930225;-0.168531;7.272821;0.087222
230.775923;-54.223017;-4.292085;1.896884;-0.164446;7.275218;0.176201
230.975902;-54.284054;-4.101373;1.864322;-0.160852;7.280060;0.257606
231.175882;-54.338874;-3.908951;1.832454;-0.157771;7.287133;0.330578
231.375861;-54.387550;-3.715067;1.801184;-0.154723;7.296199;0.394177
231.575840;-54.430301;-3.519402;1.770843;-0.148202;7.306995;0.394622
231.775819;-54.467184;-3.322800;1.741872;-0.141415;7.317787;0.310533
231.975798;-54.498472;-3.125374;1.714297;-0.134448;7.326269;0.211600
232.175777;-54.524437;-2.927237;1.688135;-0.127375;7.332042;0.097242
232.375756;-54.545351;-2.728501;1.663392;-0.120258;7.334694;-0.026370
232.575735;-54.561485;-2.529281;1.640066;-0.113151;7.333975;-0.148185
232.775715;-54.573114;-2.329689;1.618150;-0.106092;7.329933;-0.278823
232.975694;-54.580507;-2.129838;1.597632;-0.099111;7.322322;-0.417092
233.175673;-54.583938;-1.929842;1.578497;-0.092229;7.310922;-0.561883
233.375652;-54.583678;-1.729793;1.560701;-0.087033;7.295537;-0.712213
233.575631;-54.579893;-1.529708;1.542950;-0.090372;7.275988;-0.867266
233.775610;-54.572492;-1.329777;1.524531;-0.093762;7.252112;-1.026433
233.975589;-54.561346;-1.130079;1.505435;-0.097194;7.223752;-1.189345
234.175569;-54.546325;-0.930692;1.485655;-0.100657;7.190752;-1.354750
234.375548;-54.527300;-0.731696;1.465185;-0.104138;7.152976;-1.516574
234.575527;-54.504139;-0.533168;1.444022;-0.107620;7.110450;-1.672442
234.775506;-54.476715;-0.335188;1.422165;-0.111086;7.063257;-1.825786
234.975485;-54.444897;-0.137835;1.399615;-0.114515;7.011373;-1.974195
235.175464;-54.408555;0.058813;1.376375;-0.117885;6.954837;-2.093185
235.375443;-54.367598;0.254504;1.352466;-0.121691;6.894387;-2.146368
235.575423;-54.322019;0.448591;1.327609;-0.127693;6.831846;-2.181985
235.775402;-54.271481;0.641570;1.301522;-0.133858;6.767674;-2.198172
235.975381;-54.215782;0.833218;1.274180;-0.140154;6.702405;-2.193465
236.175360;-54.154718;1.023311;1.245559;-0.146541;6.636636;-2.174415
236.375339;-54.088085;1.211626;1.215644;-0.152967;6.570789;-2.155290
236.575318;-54.015681;1.397940;1.184426;-0.159368;6.504863;-2.118537
236.775297;-53.937301;1.582027;1.151905;-0.165667;6.439403;-2.067594
236.975276;-53.852743;1.763665;1.118095;-0.171778;6.374870;-2.005793
237.175256;-53.761803;1.942630;1.083019;-0.177601;6.311634;-1.936251
237.375235;-53.664310;2.118643;1.046715;-0.183742;6.249985;-1.861812
237.575214;-53.560221;2.291148;1.008721;-0.193663;6.190126;-1.785043
237.775193;-53.449367;2.459620;0.968525;-0.205209;6.132187;-1.664435
237.975172;-53.331713;2.623250;0.925864;-0.218381;6.077665;-1.487119
238.175151;-53.207227;2.781228;0.880480;-0.233141;6.028535;-1.314689
238.375130;-53.075877;2.932745;0.832120;-0.249390;5.984765;-1.149006
238.575110;-52.937629;3.076990;0.780554;-0.266937;5.946247;-0.997091
238.775089;-52.792452;3.213156;0.725586;-0.285461;5.912619;-0.939506
238.975068;-52.640313;3.340431;0.667073;-0.304478;5.880756;-0.892432
239.175047;-52.481178;3.458006;0.604947;-0.323314;5.850330;-0.857519
239.375026;-52.314938;3.565119;0.539305;-0.335596;5.820944;-0.836373
239.575005;-52.141452;3.661367;0.474222;-0.320396;5.792139;-0.830544
239.774984;-51.961816;3.746565;0.411996;-0.305584;5.763392;-0.841510
239.974964;-51.776834;3.820880;0.352474;-0.291680;5.734119;-0.870692
240.174943;-51.587312;3.884475;0.295443;-0.279061;5.703673;-0.919740
240.374922;-51.394054;3.937516;0.240648;-0.267993;5.671334;-0.987046
240.574901;-51.197867;3.980167;0.187805;-0.258655;5.636422;-1.056348
240.774880;-50.999554;4.012594;0.136607;-0.251171;5.598817;-1.125968
240.974859;-50.799922;4.034962;0.086736;-0.245630;5.558454;-1.193648
241.174838;-50.599775;4.047435;0.037861;-0.242112;5.515343;-1.256337
241.374817;-50.400040;4.050180;-0.010332;-0.240803;5.469600;-1.309898
241.574797;-50.201764;4.043395;-0.058062;-0.240112;5.421496;-1.348882
241.774776;-50.004526;4.027230;-0.105414;-0.238186;5.371510;-1.366587
241.974755;-49.808405;4.001814;-0.152236;-0.235104;5.320389;-1.355902
242.174734;-49.613479;3.967273;-0.198389;-0.230972;5.269178;-1.331199
242.374713;-49.419824;3.923733;-0.243751;-0.225918;5.218411;-1.317728
242.574692;-49.227519;3.871322;-0.288214;-0.220081;5.167667;-1.267089
242.774671;-49.036641;3.810166;-0.331689;-0.213605;5.118398;-1.197177
242.974651;-48.847268;3.740392;-0.374104;-0.206636;5.071407;-1.112691
243.174630;-48.659478;3.662127;-0.415406;-0.199312;5.027340;-1.018669
243.374609;-48.473125;3.575387;-0.455650;-0.194930;4.986654;-0.919260
243.574588;-48.287711;3.479675;-0.497992;-0.211773;4.949652;-0.817450
243.774567;-48.106351;3.375626;-0.544534;-0.234413;4.916514;-0.715187
243.974546;-47.931047;3.263288;-0.596269;-0.263719;4.887337;-0.613631
244.174525;-47.763801;3.142710;-0.654320;-0.300773;4.862164;-0.513401
244.374505;-47.606614;3.013938;-0.719944;-0.346712;4.841002;-0.405378
244.574484;-47.461490;2.877023;-0.794506;-0.402385;4.824227;-0.296801
244.774463;-47.330429;2.732012;-0.879397;-0.467718;4.811908;-0.186617
244.974442;-47.215434;2.578953;-0.975845;-0.540658;4.804146;-0.007725
245.174421;-47.118506;2.417895;-1.084602;-0.615812;4.803824;0.173812
245.374400;-47.041328;2.248062;-1.205678;-0.661737;4.811054;0.223126
245.574379;-46.984572;2.067185;-1.325982;-0.604052;4.820320;0.161959
245.774358;-46.948646;1.879604;-1.434978;-0.536095;4.827034;0.146040
245.974338;-46.931986;1.686642;-1.532143;-0.467574;4.833081;0.177183
246.174317;-46.933026;1.489621;4.665248;-0.404467;4.840407;0.235547
246.374296;-46.950204;1.289864;4.589806;-0.349519;4.850128;0.312841
246.574275;-46.981954;1.088692;4.523469;-0.303363;4.863010;0.404474
246.774254;-47.026712;0.887429;4.464957;-0.265521;4.879615;0.496580
246.974233;-47.082914;0.687396;4.413067;-0.235073;4.899924;0.590466
247.174212;-47.148997;0.489916;4.366716;-0.211041;4.923963;0.685471
247.374192;-47.222544;0.298346;4.325957;-0.180455;4.951724;0.780173
247.574171;-47.301644;0.112896;4.293972;-0.136418;4.983133;0.872023
247.774150;-47.385450;-0.069552;4.271150;-0.090675;5.018006;0.956964
247.974129;-47.472297;-0.249908;4.257663;-0.043924;5.055999;1.029227
248.174108;-47.560520;-0.429083;4.253612;0.003467;5.096546;1.066046
248.374087;-47.648456;-0.607986;4.259063;0.051293;5.138205;1.074242
248.574066;-47.734439;-0.787529;4.274054;0.099330;5.179846;1.091904
248.774046;-47.816805;-0.968621;4.298581;0.147142;5.221831;1.078662
248.974025;-47.893890;-1.152173;4.332557;0.193889;5.262978;1.033899
249.174004;-47.964029;-1.339095;4.375751;0.238185;5.302118;0.960915
249.373983;-48.025267;-1.529153;4.426204;0.256820;5.338238;0.864117
249.573962;-48.076770;-1.722403;4.477735;0.258947;5.370511;0.747649
249.773941;-48.118337;-1.918861;4.530200;0.264001;5.398279;0.614946
249.973920;-48.149474;-2.117630;4.584066;0.271866;5.421012;0.468742
250.173899;-48.169688;-2.317812;4.639792;0.282436;5.438276;0.311268
250.373879;-48.178485;-2.518510;4.697817;0.295588;5.449711;0.162795
250.573858;-48.175372;-2.718825;-1.524622;0.311134;5.455681;0.028987
250.773837;-48.159854;-2.917861;-1.460769;0.328768;5.456743;-0.080305
250.973816;-48.131438;-3.114720;-1.393474;0.348011;5.453800;-0.162844
251.173795;-48.089631;-3.308503;-1.322481;0.368147;5.447825;-0.220943
251.373774;-48.033538;-3.499593;-1.247923;0.372603;5.439709;-0.256927
251.573753;-47.963006;-3.687069;-1.174342;0.362065;5.430255;-0.117965
251.773733;-47.879077;-3.868922;-1.102774;0.352687;5.425909;0.171110
251.973712;-47.782494;-4.044427;-1.032915;0.344924;5.432212;0.140506
252.173691;-47.674001;-4.212864;-0.964412;0.339107;5.437382;0.004972
252.373670;-47.554339;-4.373510;-0.896873;0.335465;5.437565;-0.129143
252.573649;-47.424253;-4.525642;-0.829883;0.334152;5.432813;-0.248746
252.773628;-47.284484;-4.668539;-0.763008;0.335260;5.423649;-0.347767
252.973607;-47.135777;-4.801477;-0.695808;0.338831;5.410811;-0.426919
253.173587;-46.978873;-4.923735;-0.627839;0.344850;5.395010;-0.487283
253.373566;-46.815637;-5.033940;-0.560233;0.333763;5.376917;-0.527756
253.573545;-46.646498;-5.132676;-0.497429;0.306991;5.357253;-0.547103
253.773524;-46.471324;-5.221269;-0.439976;0.278072;5.336791;-0.544696
253.973503;-46.290715;-5.300525;-0.388048;0.248435;5.316341;-0.521757
254.173482;-46.105271;-5.371253;-0.341660;0.219124;5.296678;-0.515960
254.373461;-45.915592;-5.434261;-0.300714;0.190817;5.277162;-0.502624
254.573440;-45.722279;-5.490358;-0.265042;0.163875;5.258081;-0.455586
254.773420;-45.525930;-5.540350;-0.234444;0.138413;5.240725;-0.390828
254.973399;-45.327147;-5.585046;-0.208717;0.114370;5.225790;-0.311898
255.173378;-45.126529;-5.625255;-0.187669;0.091562;5.213841;-0.221505
255.373357;-44.923686;-5.661886;-0.169332;0.098992;5.205338;-0.121478
255.573336;-44.719489;-5.694432;-0.145715;0.129795;5.200669;-0.012867
255.773315;-44.515334;-5.721379;-0.115609;0.163115;5.200174;0.103905
255.973294;-44.311880;-5.741324;-0.078587;0.199716;5.204168;0.228900
256.173274;-44.109786;-5.752865;-0.034139;0.240153;5.212957;0.362526
256.373253;-43.909711;-5.754599;0.018290;0.284610;5.226845;0.500149
256.573232;-43.712315;-5.745123;0.079230;0.332626;5.245946;0.624471
256.773211;-43.518256;-5.723034;0.149080;0.382755;5.269698;0.724816
256.973190;-43.328194;-5.686929;0.227968;0.432215;5.297132;0.803587
257.173169;-43.142787;-5.635406;0.315571;0.476745;5.327383;0.863530
257.373148;-42.963362;-5.567484;0.407578;0.462726;5.359700;0.907004
257.573128;-42.789873;-5.483528;0.492347;0.416534;5.393436;0.930843
257.773107;-42.621990;-5.384844;0.568994;0.370868;5.427840;0.936371
257.973086;-42.459787;-5.272893;0.637823;0.328176;5.462230;0.924606
258.173065;-42.303335;-5.149137;0.699378;0.289718;5.495977;1.197738
258.373044;-42.152708;-5.015037;0.754320;0.255914;5.539387;1.544311
258.573023;-42.007979;-4.872056;0.803337;0.226674;5.594861;1.806529
258.773002;-41.869221;-4.721654;0.847094;0.201633;5.659064;2.013893
258.972981;-41.736506;-4.565294;0.886204;0.180314;5.729789;2.211835
259.172961;-41.609907;-4.404436;0.921214;0.162217;5.806472;2.397607
259.372940;-41.489382;-4.240353;0.953014;0.152425;5.888468;2.567136
259.572919;-41.374766;-4.073751;0.983141;0.145352;5.975015;2.715066
259.772898;-41.265711;-3.904839;1.011574;0.137315;6.065206;2.835074
259.972877;-41.161805;-3.733743;1.038189;0.128466;6.157973;2.920725
260.172856;-41.062638;-3.560586;1.062885;0.118952;6.252104;2.967123
260.372835;-40.967802;-3.385493;1.085581;0.108917;6.346300;3.013616
260.572815;-40.876886;-3.208588;1.106214;0.098491;6.440563;3.046276
260.772794;-40.789480;-3.029996;1.124737;0.087789;6.534465;3.035647
260.972773;-40.705175;-2.849840;1.141119;0.076911;6.626716;2.987189
261.172752;-40.623559;-2.668244;1.155340;0.065940;6.716257;2.906685
261.372731;-40.544239;-2.485288;1.168122;0.066148;6.802254;2.799583
261.572710;-40.467237;-2.301040;1.181953;0.072383;6.884067;2.670716
261.772689;-40.392840;-2.115529;1.197051;0.078706;6.961218;2.524251
261.972669;-40.321330;-1.928760;1.213431;0.085121;7.033360;2.363725
262.172648;-40.252988;-1.740739;1.231110;0.091627;7.100250;2.192129
262.372627;-40.188095;-1.551470;1.250101;0.098217;7.161725;2.011992
262.572606;-40.126933;-1.360960;1.270419;0.104877;7.217688;1.832751
262.772585;-40.069784;-1.169214;1.292073;0.111584;7.268290;1.656791
262.972564;-40.016930;-0.976238;1.315073;0.118308;7.313733;1.481623
263.172543;-39.968651;-0.782036;1.339420;0.125008;7.354133;1.305108
263.372522;-39.925244;-0.586758;1.364763;0.126751;7.389538;1.125429
263.572502;-39.886800;-0.390435;1.390063;0.126202;7.419932;0.941645
263.772481;-39.853317;-0.193154;1.415274;0.125802;7.445268;0.760412
263.972460;-39.824808;0.004929;1.440423;0.125550;7.465664;0.581857
264.172439;-39.801285;0.203661;1.465536;0.125449;7.481234;0.406108
264.372418;-39.782762;0.402887;1.490640;0.125500;7.492082;0.233290
264.572397;-39.769251;0.602453;1.515761;0.125701;7.498306;0.063526
264.772376;-39.760765;0.802205;1.540926;0.126055;7.500000;0.000000
264.972356;-39.757316;1.001987;1.566162;0.126559;7.500000;0.000000
265.172335;-39.758918;1.201647;1.591495;0.127214;7.500000;0.000000
265.372314;-39.765586;1.401248;1.616824;0.125686;7.500000;-0.011911
265.572293;-39.777258;1.600593;1.641653;0.122972;7.499682;-0.047680
265.772272;-39.793817;1.799538;1.665924;0.120159;7.498411;-0.068135
265.972251;-39.815143;1.998039;1.689626;0.117269;7.496594;-0.072130
266.172230;-39.841120;2.196053;1.712753;0.114325;7.494669;-0.076124
266.372210;-39.871629;2.393537;1.735301;0.111345;7.492638;-0.061008
266.572189;-39.906554;2.590448;1.757270;0.108350;7.491009;-0.012849
266.772168;-39.945777;2.786743;1.778659;0.105354;7.490666;0.000000
266.972147;-39.989180;2.982378;1.799472;0.102373;7.490666;0.000000
267.172126;-40.036645;3.177311;1.819715;0.099420;7.490666;0.000000
267.372105;-40.088009;3.371245;1.839862;0.103555;7.490666;0.000000
267.572084;-40.143405;3.564108;1.861380;0.110965;7.490666;0.000000
267.772063;-40.203086;3.755699;1.884419;0.118706;7.490666;0.000000
267.972043;-40.267279;3.945714;1.909032;0.126782;7.490666;0.000000
268.172022;-40.336213;4.133850;1.935272;0.135183;7.490666;0.000000
268.372001;-40.410117;4.319803;1.963190;0.143889;7.490666;0.000000
268.571980;-40.489218;4.503271;1.992831;0.152859;7.490666;0.000000
268.771959;-40.573745;4.683949;2.024235;0.162033;7.490666;0.000000
268.971938;-40.663926;4.861534;2.057433;0.171329;7.490666;0.000000
269.171917;-40.759990;5.035722;2.092443;0.180640;7.490666;0.000000
269.371897;-40.862194;5.206383;2.127913;0.170163;7.490666;0.000000
269.571876;-40.970164;5.373568;2.159893;0.151144;7.490666;0.000000
269.771855;-41.083226;5.537591;2.188092;0.131949;7.490666;0.000000
269.971834;-41.200739;5.698823;2.212505;0.112798;7.490666;0.000000
270.171813;-41.322059;5.857637;2.233149;0.093829;7.490666;0.000000
270.371792;-41.446544;6.014404;2.250053;0.075103;7.490666;0.000000
270.571771;-41.573550;6.169496;2.263251;0.056624;7.490666;0.000000
270.771751;-41.702435;6.323285;2.272777;0.038350;7.490666;0.000000
270.971730;-41.832555;6.476142;2.278653;0.020208;7.490666;0.000000
271.171709;-41.963268;6.628439;2.280892;0.002100;7.490666;0.000000
271.371688;-42.093968;6.780522;2.280436;-0.003073;7.490666;0.000000
271.571667;-42.224449;6.932535;2.279796;-0.003318;7.490666;0.011897
271.771646;-42.354723;7.084511;2.279108;-0.003563;7.490984;0.047633
271.971625;-42.484800;7.236476;2.278371;-0.003806;7.492255;0.068095
272.171604;-42.614691;7.388458;2.277585;-0.004047;7.494073;0.072124
272.371584;-42.744408;7.540485;2.276753;-0.004287;7.495997;0.076158
272.571563;-42.873961;7.692584;2.275872;-0.004525;7.498029;0.061065
272.771542;-43.003363;7.844784;2.274945;-0.004760;7.499657;0.012864
272.971521;-43.132623;7.997111;2.273970;-0.004993;7.500000;0.000000
273.171500;-43.261754;8.149593;2.272950;-0.005222;7.500000;0.000000
273.371479;-43.390724;8.302206;2.271905;-0.005164;7.500000;0.000000
273.571458;-43.519564;8.454985;2.270888;-0.005007;7.500000;0.000000
273.771438;-43.648286;8.607934;2.269903;-0.004852;7.500000;0.000000
273.971417;-43.776890;8.761044;2.268948;-0.004697;7.500000;0.000000
274.171396;-43.905374;8.914304;2.268024;-0.004543;7.500000;0.000000
274.371375;-44.033738;9.067703;2.267131;-0.004390;7.500000;0.000000
274.571354;-44.161980;9.221231;2.266268;-0.004238;7.500000;0.000000
274.771333;-44.290100;9.374876;2.265435;-0.004087;7.500000;0.000000
274.971312;-44.418096;9.528628;2.264633;-0.003936;7.500000;0.000000
275.171292;-44.545967;9.682477;2.263860;-0.003786;7.500000;0.000000
275.371271;-44.673705;9.836402;2.263125;-0.003549;7.500000;0.000000
275.571250;-44.801321;9.990402;2.262442;-0.003282;7.500000;0.000000
275.771229;-44.928828;10.144477;2.261812;-0.003015;7.500000;0.000000
275.971208;-45.056236;10.298620;2.261236;-0.002748;7.500000;0.000000
276.171187;-45.183554;10.452828;2.260713;-0.002481;7.500000;0.000000
276.371166;-45.310792;10.607094;2.260243;-0.002213;7.500000;0.000000
276.571145;-45.437959;10.761414;2.259827;-0.001946;7.500000;0.000000
276.771125;-45.565065;10.915782;2.259465;-0.001678;7.500000;0.000000
276.971104;-45.692120;11.070194;2.259156;-0.001410;7.500000;0.000000
277.171083;-45.819134;11.224643;2.258901;-0.001143;7.500000;0.000000
277.371062;-45.946117;11.379124;2.258737;-0.000385;7.500000;0.000000
277.571041;-46.073090;11.533619;2.258751;0.000524;7.500000;0.000000
277.771020;-46.200082;11.688103;2.258947;0.001433;7.500000;0.000000
277.970999;-46.327120;11.842552;2.259324;0.002342;7.500000;0.000000
278.170979;-46.454231;11.996942;2.259883;0.003251;7.500000;0.000000
278.370958;-46.581442;12.151250;2.260624;0.004160;7.500000;0.000000
278.570937;-46.708780;12.305450;2.261547;0.005069;7.500000;0.000000
278.770916;-46.836273;12.459520;2.262652;0.005978;7.500000;0.000000
278.970895;-46.963949;12.613434;2.263938;0.006888;7.500000;0.000000
279.170874;-47.091833;12.767170;2.265407;0.007797;7.500000;0.000000
279.370853;-47.219962;12.920719;2.266972;0.007615;7.500000;0.000000
279.570833;-47.348326;13.074074;2.268445;0.007117;7.500000;0.000000
279.770812;-47.476906;13.227243;2.269819;0.006619;7.500000;0.000000
279.970791;-47.605686;13.380240;2.271093;0.006121;7.500000;0.000000
280.170770;-47.734653;13.533077;2.272267;0.005623;7.500000;0.000000
280.370749;-47.863789;13.685768;2.273341;0.005124;7.500000;0.000000
280.570728;-47.993082;13.838325;2.274316;0.004626;7.500000;0.000000
280.770707;-48.122514;13.990761;2.275192;0.004128;7.500000;0.000000
280.970686;-48.252072;14.143091;2.275967;0.003629;7.500000;0.000000
281.170666;-48.381740;14.295325;2.276643;0.003131;7.500000;0.000000
281.370645;-48.511500;14.447482;2.277132;0.001517;7.500000;0.000000
281.570624;-48.641306;14.599599;2.277244;-0.000395;7.500000;0.000000
281.770603;-48.771100;14.751727;2.276973;-0.002308;7.500000;0.000000
281.970582;-48.900824;14.903915;2.276321;-0.004221;7.500000;0.000000
282.170561;-49.030420;15.056213;2.275285;-0.006134;7.500000;0.000000
282.370540;-49.159830;15.208671;2.273867;-0.008046;7.500000;0.000000
282.570520;-49.288997;15.361338;2.272067;-0.009958;7.500000;0.000000
282.770499;-49.417861;15.514266;2.269885;-0.011870;7.500000;0.000000
282.970478;-49.546365;15.667502;2.267320;-0.013781;7.500000;0.000000
283.170457;-49.674451;15.821099;2.264372;-0.015692;7.500000;0.000000
283.370436;-49.802065;15.975077;2.261427;-0.012811;7.500000;0.000000
283.570415;-49.929287;16.129385;2.259272;-0.008741;7.500000;0.000000
283.770394;-50.056244;16.283920;2.257931;-0.004672;7.500000;0.000000
283.970374;-50.183058;16.438575;2.257403;-0.000604;7.500000;0.000000
284.170353;-50.309851;16.593245;2.257689;0.003464;7.500000;0.000000
284.370332;-50.436748;16.747821;2.258789;0.007534;7.500000;0.000000
284.570311;-50.563872;16.902199;2.260702;0.011604;7.500000;0.000000
284.770290;-50.691344;17.056270;2.263430;0.015677;7.500000;0.000000
284.970269;-50.819289;17.209930;2.266972;0.019752;7.500000;0.000000
285.170248;-50.947829;17.363070;2.271329;0.023829;7.500000;0.000000
285.370227;-51.077109;17.515652;2.275986;0.021547;7.500000;0.000000
285.570207;-51.207047;17.667679;2.279919;0.017794;7.500000;0.000000
285.770186;-51.337521;17.819238;2.283102;0.014038;7.500000;0.000000
285.970165;-51.468419;17.970428;2.285534;0.010283;7.500000;0.000000
286.170144;-51.599625;18.121347;2.287215;0.006526;7.500000;0.000000
286.370123;-51.731028;18.272094;2.288145;0.002770;7.500000;0.000000
286.570102;-51.862512;18.422765;2.288323;-0.000987;7.500000;0.000000
286.770081;-51.993965;18.573461;2.287750;-0.004743;7.500000;0.000000
286.970061;-52.125273;18.724279;2.286426;-0.008500;7.500000;0.000000
287.170040;-52.256323;18.875318;2.284350;-0.012258;7.500000;0.000000
287.370019;-52.387006;19.026656;2.281847;-0.012109;7.500000;0.000000
287.569998;-52.517322;19.178308;2.279522;-0.011145;7.500000;0.000000
287.769977;-52.647301;19.330252;2.277390;-0.010182;7.500000;0.000000
287.969956;-52.776973;19.482464;2.275450;-0.009218;7.500000;0.000000
288.169935;-52.906370;19.634920;2.273704;-0.008253;7.500000;0.000000
288.369915;-53.035520;19.787597;2.272150;-0.007289;7.500000;0.000000
288.569894;-53.164455;19.940470;2.270788;-0.006325;7.500000;0.000000
288.769873;-53.293204;20.093515;2.269620;-0.005361;7.500000;0.000000
288.969852;-53.421798;20.246709;2.268644;-0.004397;7.500000;0.000000
289.169831;-53.550267;20.400027;2.267861;-0.003434;7.500000;0.000000
289.369810;-53.678621;20.553417;2.267344;-0.001590;7.500000;0.000000
289.569789;-53.806931;20.706852;2.267227;0.000417;7.500000;0.000000
289.769768;-53.935256;20.860279;2.267511;0.002425;7.500000;0.000000
289.969748;-54.063654;21.013643;2.268197;0.004432;7.500000;0.000000
290.169727;-54.192184;21.166888;2.269284;0.006441;7.500000;0.000000
290.369706;-54.320903;21.319957;2.270774;0.008451;7.500000;0.000000
290.569685;-54.449868;21.472794;2.272665;0.010463;7.500000;0.000000
290.769664;-54.579138;21.625342;2.274958;0.012477;7.500000;0.000000
290.969643;-54.708769;21.777547;2.277654;0.014494;7.500000;0.000000
291.169622;-54.838820;21.929350;2.280753;0.016513;7.500000;0.000000
291.369602;-54.969406;22.080784;2.284020;0.015756;7.500000;0.000000
291.569581;-55.100461;22.231799;2.287047;0.014525;7.500000;0.000000
291.769560;-55.231945;22.382420;2.289828;0.013289;7.500000;0.000000
291.969539;-55.363824;22.532687;2.292361;0.012051;7.500000;0.000000
292.169518;-55.496067;22.682638;2.294647;0.010811;7.500000;0.000000
292.369497;-55.628642;22.832313;2.296684;0.009570;7.500000;0.000000
292.569476;-55.761519;22.981751;2.298474;0.008327;7.500000;0.000000
292.769456;-55.894664;23.130989;2.300015;0.007084;7.500000;0.000000
292.969435;-56.028047;23.280069;2.301308;0.005841;7.500000;0.000000
293.169414;-56.161636;23.429028;2.302352;0.004599;7.500000;0.000000
293.369393;-56.295288;23.577836;2.302521;-0.003818;7.500000;0.000000
293.569372;-56.428837;23.726758;2.300812;-0.013268;7.500000;0.000000
293.769351;-56.561997;23.876042;2.297212;-0.022721;7.500000;0.000000
293.969330;-56.694469;24.025921;2.291721;-0.032186;7.500000;0.000000
294.169309;-56.825956;24.176629;2.284336;-0.041666;7.500000;0.000000
294.369289;-56.956159;24.328399;2.275055;-0.051162;7.500000;0.000000
294.569268;-57.084779;24.481467;2.263876;-0.060665;7.500000;0.000000
294.769247;-57.211519;24.636064;2.250799;-0.070160;7.500000;0.000000
294.969226;-57.336079;24.792426;2.235827;-0.079620;7.500000;0.000000
295.169205;-57.458162;24.950786;2.218966;-0.089008;7.500000;0.000000
295.369184;-57.577619;25.111552;2.200524;-0.094752;7.500000;0.000000
295.569163;-57.694046;25.274616;2.180997;-0.100192;7.500000;0.000000
295.769143;-57.807159;25.439961;2.160365;-0.105801;7.500000;0.000000
295.969122;-57.916698;25.607597;2.138603;-0.111571;7.500000;0.000000
296.169101;-58.022399;25.777532;2.115684;-0.117490;7.500000;0.000000
296.369080;-58.124000;25.949775;2.091586;-0.123537;7.500000;0.000000
296.569059;-58.221240;26.124335;2.066288;-0.129686;7.500000;0.000000
296.769038;-58.313854;26.301220;2.039774;-0.135901;7.500000;0.000000
296.969017;-58.401582;26.480439;2.012033;-0.142135;7.500000;0.000000
297.168997;-58.484160;26.662002;1.983063;-0.148335;7.500000;0.000000
297.368976;-58.561351;26.845641;1.954981;-0.131507;7.500000;0.000000
297.568955;-58.633741;27.031330;1.930687;-0.112277;7.500000;0.000000
297.768934;-58.702028;27.218795;1.910205;-0.093059;7.500000;0.000000
297.968913;-58.766904;27.407735;1.893525;-0.073959;7.500000;0.000000
298.168892;-58.829056;27.597852;1.880629;-0.055022;7.500000;0.000000
298.368871;-58.889176;27.788847;1.871494;-0.036247;7.500000;0.000000
298.568850;-58.947952;27.980421;1.866101;-0.017595;7.500000;0.000000
298.768830;-59.006074;28.172274;1.864438;0.000993;7.500000;0.000000
298.968809;-59.064232;28.364109;1.866500;0.019586;7.500000;0.000000
299.168788;-59.123116;28.555625;1.872292;0.038254;7.500000;0.000000
299.368767;-59.183341;28.746698;1.879823;0.035228;7.500000;0.000000
299.568746;-59.244871;28.937214;1.886386;0.030336;7.500000;0.000000
299.768725;-59.307520;29.127243;1.891964;0.025415;7.500000;0.000000
299.968704;-59.371105;29.316864;1.896553;0.020471;7.500000;0.000000
300.168684;-59.435444;29.506159;1.900150;0.015510;7.500000;0.000000
300.368663;-59.500354;29.695207;1.902754;0.010538;7.500000;0.000000
